OperationID,Component name,CorrectDetectedFacesMetric,Detected Faces,ImageFormatMetric,ImageNumberOfFacesMetric,ImageNumberOfPixelsMetric,ImageSizeMetric,Input name,Response time (in SECONDS)
161,GMS Face API with allLandmarks allClassifications accurateMode,1,1,jpg,1,136800,17380,/storage/sdcard0/FDDB-folds-01/2002_08_10_big_img_354.jpg,0.688081796
162,GMS Face API with allLandmarks allClassifications accurateMode,3,3,jpg,3,143100,18182,/storage/sdcard0/FDDB-folds-01/2002_08_18_big_img_17.jpg,1.505478407
163,GMS Face API with allLandmarks allClassifications accurateMode,1,2,jpg,2,102250,14164,/storage/sdcard0/FDDB-folds-01/2003_01_15_big_img_782.jpg,0.887257745
164,GMS Face API with allLandmarks allClassifications accurateMode,1,1,jpg,1,160200,19570,/storage/sdcard0/FDDB-folds-01/2002_07_27_big_img_382.jpg,0.935113688
165,GMS Face API with allLandmarks allClassifications accurateMode,1,2,jpg,5,152550,19039,/storage/sdcard0/FDDB-folds-01/2002_08_14_big_img_970.jpg,1.235251029
166,GMS Face API with allLandmarks allClassifications accurateMode,1,1,jpg,2,131400,12271,/storage/sdcard0/FDDB-folds-01/2003_01_16_big_img_70.jpg,0.781779338
167,GMS Face API with allLandmarks allClassifications accurateMode,1,1,jpg,1,106749,11807,/storage/sdcard0/FDDB-folds-01/2003_01_16_big_img_625.jpg,0.75241874
168,GMS Face API with allLandmarks allClassifications accurateMode,0,0,jpg,1,191700,32834,/storage/sdcard0/FDDB-folds-01/2002_08_18_big_img_341.jpg,0.95418892
169,GMS Face API with allLandmarks allClassifications accurateMode,3,3,jpg,4,148500,30329,/storage/sdcard0/FDDB-folds-01/2002_08_26_big_img_188.jpg,1.643094766
170,GMS Face API with allLandmarks allClassifications accurateMode,1,1,jpg,1,155700,23245,/storage/sdcard0/FDDB-folds-01/2002_08_09_big_img_405.jpg,0.74347627
171,GMS Face API with allLandmarks allClassifications accurateMode,1,1,jpg,1,161550,25489,/storage/sdcard0/FDDB-folds-01/2002_08_02_big_img_37.jpg,0.8229208
172,GMS Face API with allLandmarks allClassifications accurateMode,2,2,jpg,3,130210,19106,/storage/sdcard0/FDDB-folds-01/2002_08_13_big_img_748.jpg,0.879566612
173,GMS Face API with allLandmarks allClassifications accurateMode,1,1,jpg,1,149400,14738,/storage/sdcard0/FDDB-folds-01/2002_07_22_big_img_399.jpg,0.593682283
174,GMS Face API with allLandmarks allClassifications accurateMode,1,2,jpg,3,136350,27984,/storage/sdcard0/FDDB-folds-01/2002_07_25_big_img_844.jpg,1.167526322
175,GMS Face API with allLandmarks allClassifications accurateMode,2,2,jpg,2,146250,26943,/storage/sdcard0/FDDB-folds-01/2002_08_12_big_img_340.jpg,1.714390355
176,GMS Face API with allLandmarks allClassifications accurateMode,1,1,jpg,1,104960,15075,/storage/sdcard0/FDDB-folds-01/2003_01_13_big_img_815.jpg,0.732458416
177,GMS Face API with allLandmarks allClassifications accurateMode,3,3,jpg,10,156600,25586,/storage/sdcard0/FDDB-folds-01/2002_08_26_big_img_5.jpg,1.538165725
178,GMS Face API with allLandmarks allClassifications accurateMode,1,1,jpg,1,123750,13107,/storage/sdcard0/FDDB-folds-01/2002_08_10_big_img_158.jpg,0.874164504
179,GMS Face API with allLandmarks allClassifications accurateMode,1,1,jpg,1,133200,21009,/storage/sdcard0/FDDB-folds-01/2002_08_18_big_img_95.jpg,0.66552724
180,GMS Face API with allLandmarks allClassifications accurateMode,1,1,jpg,1,131850,11326,/storage/sdcard0/FDDB-folds-01/2002_07_29_big_img_1297.jpg,0.835403631
181,GMS Face API with allLandmarks allClassifications accurateMode,1,1,jpg,1,127920,14563,/storage/sdcard0/FDDB-folds-01/2003_01_13_big_img_508.jpg,0.744147719
182,GMS Face API with allLandmarks allClassifications accurateMode,3,3,jpg,3,131850,22780,/storage/sdcard0/FDDB-folds-01/2002_09_01_big_img_16680.jpg,2.070898824
183,GMS Face API with allLandmarks allClassifications accurateMode,1,1,jpg,1,133250,18011,/storage/sdcard0/FDDB-folds-01/2003_01_16_big_img_338.jpg,0.731329163
184,GMS Face API with allLandmarks allClassifications accurateMode,1,1,jpg,1,161550,20608,/storage/sdcard0/FDDB-folds-01/2002_08_13_big_img_517.jpg,0.897573629
185,GMS Face API with allLandmarks allClassifications accurateMode,2,2,jpg,2,156600,17054,/storage/sdcard0/FDDB-folds-01/2002_07_22_big_img_626.jpg,1.209491835
186,GMS Face API with allLandmarks allClassifications accurateMode,1,1,jpg,1,122400,11015,/storage/sdcard0/FDDB-folds-01/2002_08_06_big_img_3024.jpg,0.860949185
187,GMS Face API with allLandmarks allClassifications accurateMode,2,2,jpg,2,148500,23696,/storage/sdcard0/FDDB-folds-01/2002_07_26_big_img_499.jpg,0.87459179
188,GMS Face API with allLandmarks allClassifications accurateMode,1,1,jpg,1,150300,17588,/storage/sdcard0/FDDB-folds-01/2003_01_13_big_img_387.jpg,1.160903403
189,GMS Face API with allLandmarks allClassifications accurateMode,2,2,jpg,2,150750,16623,/storage/sdcard0/FDDB-folds-01/2002_08_31_big_img_18025.jpg,1.481001067
190,GMS Face API with allLandmarks allClassifications accurateMode,1,1,jpg,1,134251,14295,/storage/sdcard0/FDDB-folds-01/2002_08_13_big_img_520.jpg,0.670715702
191,GMS Face API with allLandmarks allClassifications accurateMode,1,1,jpg,1,111657,20913,/storage/sdcard0/FDDB-folds-01/2003_01_16_big_img_576.jpg,0.90892721
192,GMS Face API with allLandmarks allClassifications accurateMode,2,2,jpg,3,171000,19443,/storage/sdcard0/FDDB-folds-01/2002_07_26_big_img_121.jpg,1.031313901
193,GMS Face API with allLandmarks allClassifications accurateMode,1,2,jpg,4,142200,21284,/storage/sdcard0/FDDB-folds-01/2002_08_25_big_img_703.jpg,0.909171372
194,GMS Face API with allLandmarks allClassifications accurateMode,1,1,jpg,1,153450,20008,/storage/sdcard0/FDDB-folds-01/2002_08_26_big_img_615.jpg,0.577903251
195,GMS Face API with allLandmarks allClassifications accurateMode,1,1,jpg,1,166500,20840,/storage/sdcard0/FDDB-folds-01/2002_08_17_big_img_434.jpg,0.862810927
196,GMS Face API with allLandmarks allClassifications accurateMode,2,2,jpg,2,146250,16226,/storage/sdcard0/FDDB-folds-01/2002_08_02_big_img_677.jpg,1.039554402
197,GMS Face API with allLandmarks allClassifications accurateMode,1,1,jpg,1,186750,23692,/storage/sdcard0/FDDB-folds-01/2002_08_18_big_img_276.jpg,0.866961696
198,GMS Face API with allLandmarks allClassifications accurateMode,1,2,jpg,1,132750,30088,/storage/sdcard0/FDDB-folds-01/2002_08_05_big_img_3672.jpg,0.957942927
199,GMS Face API with allLandmarks allClassifications accurateMode,1,1,jpg,1,132750,19542,/storage/sdcard0/FDDB-folds-01/2002_07_26_big_img_700.jpg,0.902884175
200,GMS Face API with allLandmarks allClassifications accurateMode,1,1,jpg,1,134251,17412,/storage/sdcard0/FDDB-folds-01/2002_07_31_big_img_277.jpg,0.704349154
201,GMS Face API with allLandmarks allClassifications accurateMode,1,1,jpg,1,113570,14758,/storage/sdcard0/FDDB-folds-01/2003_01_14_big_img_220.jpg,0.800213643
202,GMS Face API with allLandmarks allClassifications accurateMode,1,1,jpg,1,146823,18252,/storage/sdcard0/FDDB-folds-01/2002_08_23_big_img_232.jpg,0.906729743
203,GMS Face API with allLandmarks allClassifications accurateMode,2,2,jpg,2,151650,21727,/storage/sdcard0/FDDB-folds-01/2002_08_31_big_img_17422.jpg,1.447947504
204,GMS Face API with allLandmarks allClassifications accurateMode,1,1,jpg,1,154350,16075,/storage/sdcard0/FDDB-folds-01/2002_07_22_big_img_508.jpg,0.788829543
205,GMS Face API with allLandmarks allClassifications accurateMode,1,1,jpg,1,123750,16166,/storage/sdcard0/FDDB-folds-01/2002_08_13_big_img_681.jpg,0.665405158
206,GMS Face API with allLandmarks allClassifications accurateMode,1,1,jpg,1,102910,12766,/storage/sdcard0/FDDB-folds-01/2003_01_15_big_img_638.jpg,0.882740729
207,GMS Face API with allLandmarks allClassifications accurateMode,1,1,jpg,1,149850,17985,/storage/sdcard0/FDDB-folds-01/2002_08_30_big_img_18408.jpg,0.869098124
208,GMS Face API with allLandmarks allClassifications accurateMode,1,1,jpg,1,110290,14032,/storage/sdcard0/FDDB-folds-01/2003_01_14_big_img_533.jpg,0.599847397
209,GMS Face API with allLandmarks allClassifications accurateMode,1,1,jpg,1,113980,16023,/storage/sdcard0/FDDB-folds-01/2003_01_17_big_img_12.jpg,0.879688692
210,GMS Face API with allLandmarks allClassifications accurateMode,1,1,jpg,1,139050,14785,/storage/sdcard0/FDDB-folds-01/2002_08_28_big_img_19388.jpg,0.967373722
211,GMS Face API with allLandmarks allClassifications accurateMode,1,1,jpg,1,134550,18544,/storage/sdcard0/FDDB-folds-01/2002_08_08_big_img_133.jpg,1.00576835
212,GMS Face API with allLandmarks allClassifications accurateMode,1,1,jpg,2,155250,20768,/storage/sdcard0/FDDB-folds-01/2002_07_26_big_img_885.jpg,1.170120555
213,GMS Face API with allLandmarks allClassifications accurateMode,1,1,jpg,2,139050,17733,/storage/sdcard0/FDDB-folds-01/2002_08_19_big_img_387.jpg,0.674164504
214,GMS Face API with allLandmarks allClassifications accurateMode,2,2,jpg,2,177750,16175,/storage/sdcard0/FDDB-folds-01/2002_08_27_big_img_19976.jpg,1.463665498
215,GMS Face API with allLandmarks allClassifications accurateMode,1,1,jpg,1,190800,17868,/storage/sdcard0/FDDB-folds-01/2002_08_26_big_img_118.jpg,0.874256067
216,GMS Face API with allLandmarks allClassifications accurateMode,1,1,jpg,1,130950,18735,/storage/sdcard0/FDDB-folds-01/2002_08_28_big_img_19146.jpg,0.858690676
217,GMS Face API with allLandmarks allClassifications accurateMode,1,1,jpg,1,191250,19427,/storage/sdcard0/FDDB-folds-01/2002_08_05_big_img_3259.jpg,0.946131542
218,GMS Face API with allLandmarks allClassifications accurateMode,1,1,jpg,1,151200,22408,/storage/sdcard0/FDDB-folds-01/2002_08_15_big_img_536.jpg,0.876331453
219,GMS Face API with allLandmarks allClassifications accurateMode,2,2,jpg,2,171450,29964,/storage/sdcard0/FDDB-folds-01/2002_07_22_big_img_279.jpg,1.356935754
220,GMS Face API with allLandmarks allClassifications accurateMode,2,2,jpg,2,158400,28505,/storage/sdcard0/FDDB-folds-01/2002_07_22_big_img_9.jpg,1.432595757
221,GMS Face API with allLandmarks allClassifications accurateMode,1,1,jpg,1,198000,22976,/storage/sdcard0/FDDB-folds-01/2002_08_13_big_img_301.jpg,0.894765757
222,GMS Face API with allLandmarks allClassifications accurateMode,1,1,jpg,1,162000,18860,/storage/sdcard0/FDDB-folds-01/2002_08_15_big_img_974.jpg,0.940027469
223,GMS Face API with allLandmarks allClassifications accurateMode,2,2,jpg,2,189900,17387,/storage/sdcard0/FDDB-folds-01/2002_08_06_big_img_2355.jpg,1.860277734
224,GMS Face API with allLandmarks allClassifications accurateMode,1,1,jpg,1,166500,23282,/storage/sdcard0/FDDB-folds-01/2002_08_01_big_img_1526.jpg,0.827620936
225,GMS Face API with allLandmarks allClassifications accurateMode,7,7,jpg,7,165150,20727,/storage/sdcard0/FDDB-folds-01/2002_08_03_big_img_417.jpg,3.143140547
226,GMS Face API with allLandmarks allClassifications accurateMode,3,3,jpg,6,169273,27410,/storage/sdcard0/FDDB-folds-01/2002_08_04_big_img_407.jpg,1.398077215
227,GMS Face API with allLandmarks allClassifications accurateMode,1,1,jpg,1,149400,19659,/storage/sdcard0/FDDB-folds-01/2002_08_15_big_img_1029.jpg,1.127453074
228,GMS Face API with allLandmarks allClassifications accurateMode,1,1,jpg,1,156252,20959,/storage/sdcard0/FDDB-folds-01/2002_07_29_big_img_700.jpg,0.724645201
229,GMS Face API with allLandmarks allClassifications accurateMode,1,1,jpg,1,129150,18313,/storage/sdcard0/FDDB-folds-01/2002_08_01_big_img_1463.jpg,0.962978789
230,GMS Face API with allLandmarks allClassifications accurateMode,0,0,jpg,1,164700,13233,/storage/sdcard0/FDDB-folds-01/2002_08_31_big_img_17365.jpg,1.016206318
231,GMS Face API with allLandmarks allClassifications accurateMode,3,3,jpg,5,170550,21283,/storage/sdcard0/FDDB-folds-01/2002_07_28_big_img_223.jpg,1.716893025
232,GMS Face API with allLandmarks allClassifications accurateMode,1,1,jpg,1,173250,22085,/storage/sdcard0/FDDB-folds-01/2002_07_19_big_img_827.jpg,0.843644132
233,GMS Face API with allLandmarks allClassifications accurateMode,1,1,jpg,2,159395,38783,/storage/sdcard0/FDDB-folds-01/2002_07_27_big_img_531.jpg,0.930230429
234,GMS Face API with allLandmarks allClassifications accurateMode,1,1,jpg,1,123750,16759,/storage/sdcard0/FDDB-folds-01/2002_07_19_big_img_845.jpg,0.722386693
235,GMS Face API with allLandmarks allClassifications accurateMode,1,1,jpg,1,154800,22941,/storage/sdcard0/FDDB-folds-01/2002_08_20_big_img_382.jpg,0.612543874
236,GMS Face API with allLandmarks allClassifications accurateMode,3,3,jpg,4,171900,28947,/storage/sdcard0/FDDB-folds-01/2002_07_31_big_img_268.jpg,2.049809247
237,GMS Face API with allLandmarks allClassifications accurateMode,0,0,jpg,1,158400,14913,/storage/sdcard0/FDDB-folds-01/2002_08_27_big_img_19705.jpg,0.706638182
238,GMS Face API with allLandmarks allClassifications accurateMode,1,1,jpg,1,126900,20062,/storage/sdcard0/FDDB-folds-01/2002_08_02_big_img_830.jpg,0.668701359
239,GMS Face API with allLandmarks allClassifications accurateMode,1,1,jpg,1,147600,18033,/storage/sdcard0/FDDB-folds-01/2002_08_23_big_img_250.jpg,0.841996033
240,GMS Face API with allLandmarks allClassifications accurateMode,2,2,jpg,2,165600,18133,/storage/sdcard0/FDDB-folds-01/2002_07_20_big_img_777.jpg,1.380314359
241,GMS Face API with allLandmarks allClassifications accurateMode,3,3,jpg,5,133650,17450,/storage/sdcard0/FDDB-folds-01/2002_08_21_big_img_879.jpg,2.088325958
242,GMS Face API with allLandmarks allClassifications accurateMode,1,1,jpg,1,144900,14316,/storage/sdcard0/FDDB-folds-01/2002_08_26_big_img_20146.jpg,0.94594842
243,GMS Face API with allLandmarks allClassifications accurateMode,1,1,jpg,1,149400,14607,/storage/sdcard0/FDDB-folds-01/2002_08_23_big_img_789.jpg,0.516068976
244,GMS Face API with allLandmarks allClassifications accurateMode,2,2,jpg,3,160650,15353,/storage/sdcard0/FDDB-folds-01/2002_08_06_big_img_2683.jpg,1.254051579
245,GMS Face API with allLandmarks allClassifications accurateMode,2,2,jpg,3,133200,24758,/storage/sdcard0/FDDB-folds-01/2002_08_25_big_img_576.jpg,0.757301999
246,GMS Face API with allLandmarks allClassifications accurateMode,1,1,jpg,1,142200,19068,/storage/sdcard0/FDDB-folds-01/2002_08_09_big_img_498.jpg,0.846543568
247,GMS Face API with allLandmarks allClassifications accurateMode,2,2,jpg,2,142650,27775,/storage/sdcard0/FDDB-folds-01/2002_08_08_big_img_384.jpg,1.505020602
248,GMS Face API with allLandmarks allClassifications accurateMode,2,2,jpg,2,152100,20319,/storage/sdcard0/FDDB-folds-01/2002_08_26_big_img_592.jpg,0.989867237
249,GMS Face API with allLandmarks allClassifications accurateMode,2,2,jpg,2,158850,17973,/storage/sdcard0/FDDB-folds-01/2002_07_29_big_img_1470.jpg,1.2672669
250,GMS Face API with allLandmarks allClassifications accurateMode,1,1,jpg,1,146700,20251,/storage/sdcard0/FDDB-folds-01/2002_08_21_big_img_452.jpg,0.936761788
251,GMS Face API with allLandmarks allClassifications accurateMode,2,2,jpg,3,164700,18331,/storage/sdcard0/FDDB-folds-01/2002_08_30_big_img_18395.jpg,1.437234855
252,GMS Face API with allLandmarks allClassifications accurateMode,1,1,jpg,1,140400,14720,/storage/sdcard0/FDDB-folds-01/2002_08_15_big_img_215.jpg,0.983763163
253,GMS Face API with allLandmarks allClassifications accurateMode,1,1,jpg,1,146250,24637,/storage/sdcard0/FDDB-folds-01/2002_07_21_big_img_643.jpg,0.837143294
254,GMS Face API with allLandmarks allClassifications accurateMode,1,1,jpg,1,166950,39560,/storage/sdcard0/FDDB-folds-01/2002_07_22_big_img_209.jpg,0.764474285
255,GMS Face API with allLandmarks allClassifications accurateMode,1,1,jpg,1,134070,19512,/storage/sdcard0/FDDB-folds-01/2003_01_17_big_img_346.jpg,0.910178544
256,GMS Face API with allLandmarks allClassifications accurateMode,3,3,jpg,3,135450,28274,/storage/sdcard0/FDDB-folds-01/2002_08_25_big_img_658.jpg,2.190782847
257,GMS Face API with allLandmarks allClassifications accurateMode,1,1,jpg,1,127350,13246,/storage/sdcard0/FDDB-folds-01/2002_08_21_big_img_221.jpg,0.804455975
258,GMS Face API with allLandmarks allClassifications accurateMode,1,1,jpg,1,163350,14607,/storage/sdcard0/FDDB-folds-01/2002_08_14_big_img_60.jpg,0.829421639
259,GMS Face API with allLandmarks allClassifications accurateMode,1,1,jpg,1,137700,17904,/storage/sdcard0/FDDB-folds-01/2003_01_17_big_img_885.jpg,0.875019075
260,GMS Face API with allLandmarks allClassifications accurateMode,1,1,jpg,1,111520,14754,/storage/sdcard0/FDDB-folds-01/2003_01_16_big_img_482.jpg,0.373142072
261,GMS Face API with allLandmarks allClassifications accurateMode,1,1,jpg,1,132300,13762,/storage/sdcard0/FDDB-folds-01/2002_08_19_big_img_593.jpg,0.740637875
262,GMS Face API with allLandmarks allClassifications accurateMode,1,1,jpg,1,161100,23643,/storage/sdcard0/FDDB-folds-01/2002_08_08_big_img_233.jpg,0.84343049
263,GMS Face API with allLandmarks allClassifications accurateMode,1,1,jpg,1,127067,17622,/storage/sdcard0/FDDB-folds-01/2002_07_30_big_img_458.jpg,0.85832443
264,GMS Face API with allLandmarks allClassifications accurateMode,2,2,jpg,10,172350,20709,/storage/sdcard0/FDDB-folds-01/2002_07_23_big_img_384.jpg,1.419441478
265,GMS Face API with allLandmarks allClassifications accurateMode,1,1,jpg,1,123410,16840,/storage/sdcard0/FDDB-folds-01/2003_01_15_big_img_670.jpg,0.83192431
266,GMS Face API with allLandmarks allClassifications accurateMode,1,1,jpg,2,174150,28523,/storage/sdcard0/FDDB-folds-01/2003_01_15_big_img_267.jpg,0.639096597
267,GMS Face API with allLandmarks allClassifications accurateMode,3,3,jpg,3,152550,25537,/storage/sdcard0/FDDB-folds-01/2002_08_26_big_img_540.jpg,2.422554554
268,GMS Face API with allLandmarks allClassifications accurateMode,1,1,jpg,1,136800,18616,/storage/sdcard0/FDDB-folds-01/2002_07_29_big_img_552.jpg,0.818586907
269,GMS Face API with allLandmarks allClassifications accurateMode,2,2,jpg,2,156252,22770,/storage/sdcard0/FDDB-folds-01/2002_07_30_big_img_997.jpg,1.594872577
270,GMS Face API with allLandmarks allClassifications accurateMode,1,1,jpg,1,136530,19848,/storage/sdcard0/FDDB-folds-01/2003_01_17_big_img_377.jpg,0.766854875
271,GMS Face API with allLandmarks allClassifications accurateMode,1,1,jpg,1,136800,19963,/storage/sdcard0/FDDB-folds-01/2002_08_21_big_img_265.jpg,0.756050665
272,GMS Face API with allLandmarks allClassifications accurateMode,1,1,jpg,1,142200,13057,/storage/sdcard0/FDDB-folds-01/2002_08_09_big_img_561.jpg,0.784922934
273,GMS Face API with allLandmarks allClassifications accurateMode,1,1,jpg,1,134251,20886,/storage/sdcard0/FDDB-folds-01/2002_07_31_big_img_945.jpg,0.562948269
274,GMS Face API with allLandmarks allClassifications accurateMode,1,1,jpg,1,170100,13244,/storage/sdcard0/FDDB-folds-01/2002_09_02_big_img_15252.jpg,0.904227072
275,GMS Face API with allLandmarks allClassifications accurateMode,1,1,jpg,1,161550,30655,/storage/sdcard0/FDDB-folds-01/2002_08_11_big_img_276.jpg,1.018617428
276,GMS Face API with allLandmarks allClassifications accurateMode,2,2,jpg,3,179151,20677,/storage/sdcard0/FDDB-folds-01/2002_07_22_big_img_491.jpg,1.135846178
277,GMS Face API with allLandmarks allClassifications accurateMode,1,1,jpg,1,132750,13661,/storage/sdcard0/FDDB-folds-01/2002_07_26_big_img_517.jpg,0.656859452
278,GMS Face API with allLandmarks allClassifications accurateMode,2,2,jpg,2,135900,23841,/storage/sdcard0/FDDB-folds-01/2002_08_14_big_img_726.jpg,1.106210897
279,GMS Face API with allLandmarks allClassifications accurateMode,1,1,jpg,1,156252,18731,/storage/sdcard0/FDDB-folds-01/2002_08_08_big_img_46.jpg,0.962185258
280,GMS Face API with allLandmarks allClassifications accurateMode,1,1,jpg,1,153900,24448,/storage/sdcard0/FDDB-folds-01/2002_08_28_big_img_19458.jpg,0.681062109
